300	0.0
301	0.0
302	0.0
303	0.0
304	0.0
305	0.0
306	0.0
307	0.0
308	0.0
309	0.0
310	0.0
311	0.0
312	0.0
313	0.0
314	0.0
315	0.0
316	0.0
317	0.0
318	0.0
319	0.0
320	0.0
321	0.0
322	0.0
323	0.0
324	0.0
325	0.0
326	0.0
327	0.0
328	0.0
329	0.0
330	0.0
331	0.0
332	0.0
333	0.0
334	0.0
335	0.0
336	0.0
337	0.0
338	0.0
339	0.0
340	0.0
341	0.0
342	0.0
343	0.0
344	0.0
345	0.0
346	0.0
347	0.0
348	0.0
349	0.0
350	0.0
351	0.0
352	0.0
353	0.0
354	0.0
355	0.0
356	0.0
357	0.0
358	0.0
359	0.0
360	0.0
361	0.0
362	0.000000000001
363	0.000000000002
364	0.000000000002
365	0.000000000003
366	0.000000000004
367	0.000000000006
368	0.000000000008
369	0.000000000011
370	0.000000000015
371	0.00000000002
372	0.000000000027
373	0.000000000037
374	0.000000000051
375	0.000000000069
376	0.000000000093
377	0.000000000127
378	0.000000000171
379	0.000000000232
380	0.000000000312
381	0.000000000417
382	0.000000000559
383	0.000000000744
384	0.000000000993
385	0.000000001319
386	0.000000001749
387	0.000000002324
388	0.000000003073
389	0.00000000407
390	0.000000005367
391	0.000000007023
392	0.000000009149
393	0.000000011941
394	0.000000015514
395	0.000000020192
396	0.000000026165
397	0.000000033859
398	0.000000043895
399	0.000000056656
400	0.00000007326
401	0.000000093466
402	0.000000118733
403	0.000000151115
404	0.000000191512
405	0.00000024317
406	0.000000308393
407	0.000000389458
408	0.000000492775
409	0.000000620888
410	0.000000783788
411	0.000000973694
412	0.000001208385
413	0.000001502561
414	0.00000186073
415	0.000002301951
416	0.000002844907
417	0.000003512404
418	0.000004344795
419	0.000005353223
420	0.000006589361
421	0.00000798565
422	0.000009669155
423	0.000011696448
424	0.000014136596
425	0.000017070613
426	0.000020655472
427	0.000024898543
428	0.000029985842
429	0.000036082773
430	0.0000433815
431	0.000051375635
432	0.000060793609
433	0.000071883383
434	0.00008492991
435	0.000100266407
436	0.00011828576
437	0.000139431519
438	0.000164234647
439	0.000193304018
440	0.000227348879
441	0.000262752816
442	0.000304322573
443	0.000351267285
444	0.000406313571
445	0.000468388695
446	0.000541109592
447	0.000624742708
448	0.000718897267
449	0.000826727599
450	0.000952797069
451	0.00107959134
452	0.001222573454
453	0.001387559809
454	0.001569574582
455	0.001774492674
456	0.002004959388
457	0.002263925038
458	0.002561675152
459	0.002888812218
460	0.003255650867
461	0.003617889481
462	0.004018156324
463	0.004460296128
464	0.004948654212
465	0.005488017108
466	0.006084072404
467	0.006742540747
468	0.007470491808
469	0.00827566348
470	0.009166627191
471	0.01002133172
472	0.010955760255
473	0.011977508664
474	0.01309400145
475	0.014350164682
476	0.015683386475
477	0.017135202885
478	0.018712973222
479	0.020423093811
480	0.02227174677
481	0.023949630558
482	0.025793442503
483	0.02767425403
484	0.029732629657
485	0.031821712852
486	0.034105230123
487	0.036513160914
488	0.038957472891
489	0.041643228382
490	0.044386159629
491	0.046843670309
492	0.049579292536
493	0.052382394671
494	0.055534463376
495	0.058803118765
496	0.062356349081
497	0.066388845444
498	0.070627473295
499	0.075431987643
500	0.080497391522
501	0.085365898907
502	0.090379036963
503	0.095962025225
504	0.101881876588
505	0.10809841007
506	0.114270269871
507	0.120868273079
508	0.127540096641
509	0.133840024471
510	0.140352755785
511	0.145163938403
512	0.150014698505
513	0.154131576419
514	0.158299088478
515	0.161779507995
516	0.16503597796
517	0.168558716774
